id,AutoInstall,Category,Description,DirectDownloadLink,HomePage,Icon,InstallParameters,Name,OSArch,OSVersion,PackageName,Selected,SoftwareType,SoftwareVersion,User
50,NO,Q8OgaSDEkeG6t3QgdHLDrG5oIMSRaeG7gXUga2hp4buDbg|RHJpdmVyIGluc3RhbGxhdGlvbg,TeG6oW5nIG5nb+G6oWkgdHV54bq/biBEcml2ZXJQYWNrIGNo4bupYSB0csOsbmggxJFp4buBdSBraGnhu4NuIGNobyBwaOG6p24gY+G7qW5nIG3huqFuZyAoTGFuL1dpLUZpKSB2w6Aga2jDtG5nIHnDqnUgY+G6p3Uga+G6v3QgbuG7kWkgSW50ZXJuZXQgxJHhu4MgaG/huqF0IMSR4buZbmc|RHJpdmVyUGFjayBPZmZsaW5lIE5ldHdvcmsgY29udGFpbnMgZHJpdmVycyBmb3IgbmV0d29yayBoYXJkd2FyZSAoTGFuL1dpLUZpKSBhbmQgZG9lc27igJl0IHJlcXVpcmUgSW50ZXJuZXQgY29ubmVjdGlvbiB0byBvcGVyYXRl,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/DriverPack Offline Network/DriverPack Offline Network.a3x,https://driverpack.io/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/DriverPack-Offline-Network.ico,,DriverPack Offline Network,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,DriverPack_17.10.14-24030_Network.exe,NO,Portable,17.10.14-24030,Admin
51,NO,UXXhuqNuIGzDvSBwaMOibiB2w7luZw|UGFydGl0aW9uIG1hbmFnZW1lbnQ,TeG7mXQgY8O0bmcgY+G7pSB04bqldCBj4bqjIHRyb25nIG3hu5l0IMSR4buDIHBo4bulYyBo4buTaSBk4buvIGxp4buHdSwgcXXhuqNuIGzDvSBwaMOibiB2w7luZywgc2FvIGzGsHUgZOG7ryBsaeG7h3UgdsOgIGPDoWMgdGnhu4duIMOtY2gg4buVIMSRxKlhLg|QW4gYWxsLWluLW9uZSB0b29sIGZvciBkYXRhIHJlY292ZXJ5LCBwYXJ0aXRpb24gbWFuYWdlbWVudCwgZGF0YSBiYWNrdXAsIGFuZCBkaXNrIHV0aWxpdGllcy4,https://www.diskgenius.com/dyna_download/?software=DGEng5511508_x86.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/DiskGenius Free Edition/DiskGenius Free Edition.a3x,https://www.diskgenius.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/DiskGenius.ico,,DiskGenius Free Edition,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,DGEng5511508_x86.zip,NO,Portable,5.5.1.1508,Admin
52,NO,UXXhuqNuIGzDvSBwaMOibiB2w7luZw|UGFydGl0aW9uIG1hbmFnZW1lbnQ,TMOgIHBo4bqnbiBt4buBbSBwaMOibiB2w7luZyDEkcSpYSBtaeG7hW4gcGjDrSB04buRdCBuaOG6pXQgxJHGsOG7o2MgaMahbiBow6BuZyBjaOG7pWMgdHJp4buHdSBuZ8aw4budaSBkw7luZyDGsGEgY2h14buZbmcsIE1pbmlUb29sIFNlc3Npb24gV2l6YXJkIEZyZWUgZ2nDunAgbmfGsOG7nWkgZMO5bmcgcGjDom4gdsO5bmcgbOG6oWkg4buVIGPhu6luZywgxJHhu4tuaCBk4bqhbmcgcGjDom4gdsO5bmcsIGtp4buDbSB0cmEgaOG7hyB0aOG7kW5nIHThu4dwLCBjxINuIGNo4buJbmggcGjDom4gdsO5bmcgU1NELCDEkW8gaGnhu4d1IHN14bqldCBTU0QsIGNodXnhu4NuIMSR4buVaSBGQVQgc2FuZyBOVEZTLCB2LnYuIFdpbmRvd3MgMTEvMTAvOC83|QXMgdGhlIGJlc3QgZnJlZSBkaXNrIHBhcnRpdGlvbiBzb2Z0d2FyZSBmYXZvcmVkIGJ5IG92ZXIgdGVucyBvZiBtaWxsaW9ucyBvZiB1c2VycywgTWluaVRvb2wgUGFydGl0aW9uIFdpemFyZCBGcmVlIGhlbHBzIHVzZXJzIHRvIHJlcGFydGl0aW9uIGhhcmQgZHJpdmUsIGZvcm1hdCBwYXJ0aXRpb24sIGNoZWNrIGZpbGUgc3lzdGVtLCBhbGlnbiBTU0QgcGFydGl0aW9uLCBtZWFzdXJlIFNTRCBwZXJmb3JtYW5jZSwgY29udmVydCBGQVQgdG8gTlRGUywgYW5kIG1vcmUgb24gV2luZG93cyAxMS8xMC84Lzc,https://cdn2.minitool.com/?p=pw&e=pwfree-32bit-portable|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/MiniTool Partition Wizard Free/MiniTool Partition Wizard Free.a3x,https://www.partitionwizard.com/,https://www.partitionwizard.com/favicon.ico,,MiniTool Partition Wizard Free,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,pwfree-32bit-portable.zip,NO,Portable,12.8,Admin
53,NO,UXXhuqNuIGzDvSBwaMOibiB2w7luZw|UGFydGl0aW9uIG1hbmFnZW1lbnQ,QSBwYXJ0aXRpb24gbWFuYWdlciBpcyBhIHJlbGlhYmxlIGRpc2sgcGFydGl0aW9uaW5nIHV0aWxpdHkgZm9yIFdpbmRvd3MgdXNlcnMgdG8gYXBwbHkgdG8gZmxleGlibHkgY3JlYXRpbmcsIHJlc2l6aW5nLCBkZWxldGluZywgYW5kIGV2ZW4gY29tYmluaW5nIHBhcnRpdGlvbnM|VHLDrG5oIHF14bqjbiBsw70gcGjDom4gdsO5bmcgbMOgIHRp4buHbiDDrWNoIHBow6JuIHbDuW5nIMSRxKlhIMSRw6FuZyB0aW4gY+G6rXkgxJHhu4MgbmfGsOG7nWkgZMO5bmcgV2luZG93cyDDoXAgZOG7pW5nIMSR4buDIHThuqFvLCB0aGF5IMSR4buVaSBrw61jaCB0aMaw4bubYywgeMOzYSB2w6AgdGjhuq1tIGNow60ga+G6v3QgaOG7o3AgY8OhYyBwaMOibiB2w7luZyBt4buZdCBjw6FjaCBsaW5oIGhv4bqhdA,https://down.easeus.com/product/epm_portable_trial?ref=%2Fpartition-manager-software%2Feaseus-partition-master-portable.html|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/EaseUS Partition Master - Free/EaseUS Partition Master - Free.a3x,https://www.easeus.com/,https://www.easeus.com/images_2016/fav.ico,,EaseUS Partition Master - Free,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,epm_portable_trial.995574.zip,NO,Portable,18.0.0,Admin
54,NO,Q8OgaSDEkeG6t3QgdHLDrG5oIMSRaeG7gXUga2hp4buDbg|RHJpdmVyIGluc3RhbGxhdGlvbg,M0RQIE5ldCBuaOG6rW4gZGnhu4duIGNhcmQgbeG6oW5nIG3hu5l0IGPDoWNoIHThu7EgxJHhu5luZy4gTmdvw6BpIHJhIDNEUCBOZXQgY8OybiBjdW5nIGPhuqVwIG5o4buvbmcgZHJpdmVyIG3hu5tpIG5o4bqldCB2w6AgdGjDrWNoIGjhu6NwIG5o4bqldA|M0RQIE5ldCBkZXRlY3RzIHRoZSBuZXR3b3JrIGNhcmQgYXV0b21hdGljYWxseS4gSW4gYWRkaXRpb24sIDNEUCBOZXQgYWxzbyBwcm92aWRlcyB0aGUgbGF0ZXN0IGFuZCBtb3N0IGFwcHJvcHJpYXRlIGRyaXZlcnMu,https://www.3dpchip.com/new/3DP_Net_v2101.exe|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/3DP Net/3DP Net.a3x,https://www.3dpchip.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/3dp-net.ico,,3DP Net,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,3DP_Net_v2101.exe,NO,Portable,21.01,Admin
55,NO,TeG6oW5nIOG6o28gVlBO|VlBOIHZpcnR1YWwgbmV0d29yaw,T3BlblZQTiBsw6AgbeG7mXQgaOG7hyB0aOG7kW5nIG3huqFuZyByacOqbmcg4bqjbyB0aOG7sWMgaGnhu4duIGPDoWMga+G7uSB0aHXhuq10IMSR4buDIHThuqFvIHJhIGPDoWMga+G6v3QgbuG7kWkgcG9pbnQtdG8tcG9pbnQgaG/hurdjIHNpdGUtdG8tc2l0ZSBhbiB0b8Ogbi4gT3BlblZQTiBjaG8gcGjDqXAgY8OhYyBiw6puIHjDoWMgdGjhu7FjIGzhuqtuIG5oYXUgYuG6sW5nIGPDoWNoIHPhu60gZOG7pW5nIHByZS1zaGFyZWQga2V5LCBjZXJ0aWZpY2F0ZXMgaG/hurdjIHTDqm4gbmfGsOG7nWkgZMO5bmcvbeG6rXQga2jhuql1|T3BlblZQTiBpcyBhIHZpcnR1YWwgcHJpdmF0ZSBuZXR3b3JrIHN5c3RlbSB0aGF0IGltcGxlbWVudHMgdGVjaG5pcXVlcyB0byBjcmVhdGUgc2VjdXJlIHBvaW50LXRvLXBvaW50IG9yIHNpdGUtdG8tc2l0ZSBjb25uZWN0aW9ucy4gT3BlblZQTiBhbGxvd3MgcGFydGllcyB0byBhdXRoZW50aWNhdGUgZWFjaCBvdGhlciB1c2luZyBwcmUtc2hhcmVkIGtleXMsIGNlcnRpZmljYXRlcyBvciB1c2VybmFtZXMvcGFzc3dvcmRz,https://openvpn.net/downloads/openvpn-connect-v3-windows-x86.msi,https://openvpn.net/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/OpenVPN.ico,/quiet /norestart,OpenVPN v3,X86|X64,WIN_11|WIN_10,openvpn-connect-v3-windows-x86.msi,NO,Installer,3.4.4.3412,Admin
56,NO,TeG6oW5nIOG6o28gVlBO|VlBOIHZpcnR1YWwgbmV0d29yaw,T3BlblZQTiBsw6AgbeG7mXQgaOG7hyB0aOG7kW5nIG3huqFuZyByacOqbmcg4bqjbyB0aOG7sWMgaGnhu4duIGPDoWMga+G7uSB0aHXhuq10IMSR4buDIHThuqFvIHJhIGPDoWMga+G6v3QgbuG7kWkgcG9pbnQtdG8tcG9pbnQgaG/hurdjIHNpdGUtdG8tc2l0ZSBhbiB0b8Ogbi4gT3BlblZQTiBjaG8gcGjDqXAgY8OhYyBiw6puIHjDoWMgdGjhu7FjIGzhuqtuIG5oYXUgYuG6sW5nIGPDoWNoIHPhu60gZOG7pW5nIHByZS1zaGFyZWQga2V5LCBjZXJ0aWZpY2F0ZXMgaG/hurdjIHTDqm4gbmfGsOG7nWkgZMO5bmcvbeG6rXQga2jhuql1|T3BlblZQTiBpcyBhIHZpcnR1YWwgcHJpdmF0ZSBuZXR3b3JrIHN5c3RlbSB0aGF0IGltcGxlbWVudHMgdGVjaG5pcXVlcyB0byBjcmVhdGUgc2VjdXJlIHBvaW50LXRvLXBvaW50IG9yIHNpdGUtdG8tc2l0ZSBjb25uZWN0aW9ucy4gT3BlblZQTiBhbGxvd3MgcGFydGllcyB0byBhdXRoZW50aWNhdGUgZWFjaCBvdGhlciB1c2luZyBwcmUtc2hhcmVkIGtleXMsIGNlcnRpZmljYXRlcyBvciB1c2VybmFtZXMvcGFzc3dvcmRz,https://openvpn.net/downloads/openvpn-connect-v2-windows.msi,https://openvpn.net/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/OpenVPN.ico,/quiet /norestart,OpenVPN v2,X86|X64,WIN_10|WIN_81|WIN_8|WIN_7,openvpn-connect-v2-windows.msi,NO,Installer,2.7.1,Admin
58,NO,VGnhu4duIMOtY2ggaOG7hyB0aOG7kW5n|U3lzdGVtIHV0aWxpdGllcw,UmV2byB1bmluc3RhbGxlciBnacO6cCBi4bqhbiBn4buhIGPDoGkgxJHhurd0IHBo4bqnbiBt4buBbSB2w6AgbG/huqFpIGLhu48gY8OhYyBjaMawxqFuZyB0csOsbmgga2jDtG5nIG1vbmcgbXXhu5FuIG3hu5l0IGPDoWNoIGThu4UgZMOgbmcu|UmV2byBVbmluc3RhbGxlciBoZWxwcyB5b3UgdG8gdW5pbnN0YWxsIHNvZnR3YXJlIGFuZCByZW1vdmUgdW53YW50ZWQgcHJvZ3JhbXMgZWFzaWx5Lg,https://download.revouninstaller.com/download/RevoUninstaller_Portable.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Revo Uninstaller Free/Revo Uninstaller Free.a3x,https://www.revouninstaller.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/Revouninstaller.ico,,Revo Uninstaller Free,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,RevoUninstaller_Portable.zip,NO,Portable,2.4.5,Admin
59,NO,TeG6oW5nIOG6o28gVlBO|VlBOIHZpcnR1YWwgbmV0d29yaw,4buobmcgZOG7pW5nIFByb3RvbiBWUE4gZMOgbmggY2hvIFdpbmRvd3MgbMOgIGPDoWNoIHThu5F0IG5o4bqldCDEkeG7gyBnaeG7ryBhbiB0b8OgbiB2w6AgcmnDqm5nIHTGsCBraGkgbMaw4bubdCBpbnRlcm5ldC4gU+G7rSBk4bulbmcgbcOjIG5ndeG7k24gbeG7nywgZOG7hSBz4butIGThu6VuZyB2w6AgxJHGsOG7o2MgdMOtY2ggaOG7o3Agbmhp4buBdSB0w61uaCBuxINuZyBi4bqjbyBt4bqtdCBo4buvdSDDrWNoLg|VGhlIFByb3RvbiBWUE4gYXBwIGZvciBXaW5kb3dzIGlzIHRoZSBiZXN0IHdheSB0byBzdGF5IHNlY3VyZSBhbmQgcHJpdmF0ZSB3aGVuIHN1cmZpbmcgdGhlIGludGVybmV0LiBJdCBpcyBvcGVuIHNvdXJjZSwgZWFzeSB0byB1c2UsIGFuZCBwYWNrZWQgd2l0aCB1c2VmdWwgc2VjdXJpdHkgZmVhdHVyZXMu,https://protonvpn.com/download/ProtonVPN_v3.2.10.exe,https://protonvpn.com/,https://protonvpn.com/favicon.ico,/verysilent /norestart,Get Proton VPN V3 64Bit,X64|,WIN_11|WIN_10,ProtonVPN_v3.2.10.exe,NO,Installer,3.2.10,Admin
60,NO,TeG6oW5nIOG6o28gVlBO|VlBOIHZpcnR1YWwgbmV0d29yaw,4buobmcgZOG7pW5nIFByb3RvbiBWUE4gZMOgbmggY2hvIFdpbmRvd3MgbMOgIGPDoWNoIHThu5F0IG5o4bqldCDEkeG7gyBnaeG7ryBhbiB0b8OgbiB2w6AgcmnDqm5nIHTGsCBraGkgbMaw4bubdCBpbnRlcm5ldC4gU+G7rSBk4bulbmcgbcOjIG5ndeG7k24gbeG7nywgZOG7hSBz4butIGThu6VuZyB2w6AgxJHGsOG7o2MgdMOtY2ggaOG7o3Agbmhp4buBdSB0w61uaCBuxINuZyBi4bqjbyBt4bqtdCBo4buvdSDDrWNoLg|VGhlIFByb3RvbiBWUE4gYXBwIGZvciBXaW5kb3dzIGlzIHRoZSBiZXN0IHdheSB0byBzdGF5IHNlY3VyZSBhbmQgcHJpdmF0ZSB3aGVuIHN1cmZpbmcgdGhlIGludGVybmV0LiBJdCBpcyBvcGVuIHNvdXJjZSwgZWFzeSB0byB1c2UsIGFuZCBwYWNrZWQgd2l0aCB1c2VmdWwgc2VjdXJpdHkgZmVhdHVyZXMu,https://protonvpn.com/download/ProtonVPN_win_v2.4.3.exe,https://protonvpn.com/,https://protonvpn.com/favicon.ico,/verysilent /norestart,Get Proton VPN V2 32Bit,X86|X64,WIN_81|WIN_8|WIN_7,ProtonVPN_win_v2.4.3.exe,NO,Installer,2.4.3,Admin
61,NO,TeG6oW5nIOG6o28gVlBO|VlBOIHZpcnR1YWwgbmV0d29yaw,UGxhbmV0IFZQTiBraMO0bmcgY8OzIGdp4bubaSBo4bqhbiB24buBIGLEg25nIHRow7RuZywgbMawdSBsxrDhu6NuZyBob+G6t2MgdGjhu51pIGdpYW4gY2hvIG3hu41pIGjhu4cgxJFp4buBdSBow6BuaCB2w6AgdGhp4bq/dCBi4buL|UGxhbmV0IFZQTiB3aXRoIG5vIGxpbWl0cyBvbiBiYW5kd2lkdGgsIHRyYWZmaWMgb3IgdGltZSBmb3IgYW55IE9TIGFuZCBkZXZpY2U,https://cdn.freevpnplanet.com/win/planetvpn.exe,https://freevpnplanet.com/,https://freevpnplanet.com/favicon.ico,/verysilent /norestart,Planet VPN,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,planetvpn.exe,NO,Installer,1,Admin
62,NO,TeG6oW5nIHjDoyBo4buZaQ|U29jaWFsIG5ldHdvcms,VGVsZWdyYW0gTWVzc2VuZ2VyIGzDoCBt4buZdCBk4buLY2ggduG7pSBuaOG6r24gdGluIHThu6ljIHRo4budaSBtaeG7hW4gcGjDrSwgxJFhIG7hu4FuIHThuqNuZywgbcOjIGjDs2EuIOG7qG5nIGThu6VuZyBuw6B5IGPFqW5nIGN1bmcgY+G6pXAgY8OhYyBjdeG7mWMgdHLDsiBjaHV54buHbiDEkcaw4bujYyBtw6MgaMOzYSDEkeG6p3UgY3Xhu5FpLCB0aMaw4budbmcgxJHGsOG7o2MgZ+G7jWkgbMOgIHRyw7IgY2h1eeG7h24gYsOtIG3huq10IHbDoCBn4buNaSDEkWnhu4duIHZpZGVvLCBWb0lQLCBjaGlhIHPhursgdOG7h3AgdsOgIG3hu5l0IHPhu5EgdMOtbmggbsSDbmcga2jDoWM|VGVsZWdyYW0gTWVzc2VuZ2VyLCBjb21tb25seSBrbm93biBhcyBUZWxlZ3JhbSwgaXMgYSBjbG91ZC1iYXNlZCwgY3Jvc3MtcGxhdGZvcm0sIGVuY3J5cHRlZCBpbnN0YW50IG1lc3NhZ2luZyAoSU0pIHNlcnZpY2Uu,https://telegram.org/dl/desktop/win,https://telegram.org/,https://telegram.org/img/favicon.ico,/verysilent /norestart,Telegram 32Bit,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,tsetup.4.15.2.exe,NO,Installer,4.15.2,Admin
63,NO,TeG6oW5nIHjDoyBo4buZaQ|U29jaWFsIG5ldHdvcms,VGVsZWdyYW0gTWVzc2VuZ2VyIGzDoCBt4buZdCBk4buLY2ggduG7pSBuaOG6r24gdGluIHThu6ljIHRo4budaSBtaeG7hW4gcGjDrSwgxJFhIG7hu4FuIHThuqNuZywgbcOjIGjDs2EuIOG7qG5nIGThu6VuZyBuw6B5IGPFqW5nIGN1bmcgY+G6pXAgY8OhYyBjdeG7mWMgdHLDsiBjaHV54buHbiDEkcaw4bujYyBtw6MgaMOzYSDEkeG6p3UgY3Xhu5FpLCB0aMaw4budbmcgxJHGsOG7o2MgZ+G7jWkgbMOgIHRyw7IgY2h1eeG7h24gYsOtIG3huq10IHbDoCBn4buNaSDEkWnhu4duIHZpZGVvLCBWb0lQLCBjaGlhIHPhursgdOG7h3AgdsOgIG3hu5l0IHPhu5EgdMOtbmggbsSDbmcga2jDoWM|VGVsZWdyYW0gTWVzc2VuZ2VyLCBjb21tb25seSBrbm93biBhcyBUZWxlZ3JhbSwgaXMgYSBjbG91ZC1iYXNlZCwgY3Jvc3MtcGxhdGZvcm0sIGVuY3J5cHRlZCBpbnN0YW50IG1lc3NhZ2luZyAoSU0pIHNlcnZpY2Uu,https://telegram.org/dl/desktop/win64,https://telegram.org/,https://telegram.org/img/favicon.ico,/verysilent /norestart,Telegram 64Bit,X64|,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,tsetup-x64.4.15.2.exe,NO,Installer,4.15.2,Admin
64,NO,TeG6oW5nIHjDoyBo4buZaQ|U29jaWFsIG5ldHdvcms,VmliZXIgbMOgIG3hu5l0IHBo4bqnbiBt4buBbSBuaOG6r24gdGluIG5oYW5oIGThu7FhIHRyw6puIGdpYW8gdGjhu6ljIFZvSVAgxJFhIG7hu4FuIHThuqNuZyBkbyBWaWJlciBNZWRpYSBwaMOhdCB0cmnhu4NuIGNobyDEkWnhu4duIHRob+G6oWkgdGjDtG5nIG1pbmggZMO5bmcgxJHhu4Mgbmjhuq9uIHRpbiB2w6AgdGjhu7FjIGhp4buHbiBjdeG7mWMgZ+G7jWkgcXVhIGludGVybmV0LiBDw7luZyB24bubaSB0aW4gbmjhuq9uIHbEg24gYuG6o24sIG5nxrDhu51pIGTDuW5nIGPDsyB0aOG7gyB0cmFvIMSR4buVaSBow6xuaCDhuqNuaCwgdmlkZW8gdsOgIMOibSB0aGFuaA|VmliZXIgaXMgYSBjcm9zcy1wbGF0Zm9ybSBpbnN0YW50IG1lc3NhZ2luZyBzb2Z0d2FyZSBiYXNlZCBvbiB0aGUgVm9JUCBwcm90b2NvbCBkZXZlbG9wZWQgYnkgVmliZXIgTWVkaWEgZm9yIHNtYXJ0cGhvbmVzIHVzZWQgdG8gdGV4dCBhbmQgbWFrZSBjYWxscyBvdmVyIHRoZSBpbnRlcm5ldC4gQWxvbmcgd2l0aCB0ZXh0IG1lc3NhZ2VzLCB1c2VycyBjYW4gZXhjaGFuZ2UgaW1hZ2VzLCB2aWRlb3MgYW5kIGF1ZGlv,https://download.cdn.viber.com/desktop/windows/ViberSetup.exe,https://www.viber.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/viber.ico,/S,Viber 64Bit,X64|,WIN_11|WIN_10,ViberSetup.exe,NO,Installer,17.5.1.2,Admin
65,NO,TeG6oW5nIHjDoyBo4buZaQ|U29jaWFsIG5ldHdvcms,VmliZXIgbMOgIG3hu5l0IHBo4bqnbiBt4buBbSBuaOG6r24gdGluIG5oYW5oIGThu7FhIHRyw6puIGdpYW8gdGjhu6ljIFZvSVAgxJFhIG7hu4FuIHThuqNuZyBkbyBWaWJlciBNZWRpYSBwaMOhdCB0cmnhu4NuIGNobyDEkWnhu4duIHRob+G6oWkgdGjDtG5nIG1pbmggZMO5bmcgxJHhu4Mgbmjhuq9uIHRpbiB2w6AgdGjhu7FjIGhp4buHbiBjdeG7mWMgZ+G7jWkgcXVhIGludGVybmV0LiBDw7luZyB24bubaSB0aW4gbmjhuq9uIHbEg24gYuG6o24sIG5nxrDhu51pIGTDuW5nIGPDsyB0aOG7gyB0cmFvIMSR4buVaSBow6xuaCDhuqNuaCwgdmlkZW8gdsOgIMOibSB0aGFuaA|VmliZXIgaXMgYSBjcm9zcy1wbGF0Zm9ybSBpbnN0YW50IG1lc3NhZ2luZyBzb2Z0d2FyZSBiYXNlZCBvbiB0aGUgVm9JUCBwcm90b2NvbCBkZXZlbG9wZWQgYnkgVmliZXIgTWVkaWEgZm9yIHNtYXJ0cGhvbmVzIHVzZWQgdG8gdGV4dCBhbmQgbWFrZSBjYWxscyBvdmVyIHRoZSBpbnRlcm5ldC4gQWxvbmcgd2l0aCB0ZXh0IG1lc3NhZ2VzLCB1c2VycyBjYW4gZXhjaGFuZ2UgaW1hZ2VzLCB2aWRlb3MgYW5kIGF1ZGlv,https://download.cdn.viber.com/desktop/windows_32/ViberSetup.exe,https://www.viber.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/viber.ico,/S,Viber 32Bit,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,ViberSetup.exe,NO,Installer,17.5.1.2,Admin
66,NO,Q2jhu5FuZyB2aXJ1cw|QW50aXZpcnVz,QXZhc3QgQW50aXZpcnVzIEZyZWUgbMOgIG3hu5l0IHBo4bqnbiBt4buBbSBkaeG7h3QgdmlydXMgaG/DoG4gdG/DoG4gbWnhu4VuIHBow60gbmjGsG5nIGzhuqFpIMSR4bqneSDEkeG7pyB0w61uaCBuxINuZyBkaeG7h3QgdmlydXMgbeG6oW5oLCBi4bqjbyB24buHIG3DoXkgdMOtbmggbeG6oW5oIG3hur0gbmjhuqV0|QXZhc3QgQW50aXZpcnVzIEZyZWUgaXMgYSBjb21wbGV0ZWx5IGZyZWUgYW50aS12aXJ1cyBzb2Z0d2FyZSBidXQgaGFzIGZ1bGwgYW50aS12aXJ1cyBmZWF0dXJlcyBhbmQgdGhlIG1vc3QgcG93ZXJmdWwgY29tcHV0ZXIgcHJvdGVjdGlvbg,https://www.avast.com/vi-vn/download-thank-you.php?product=FAV-AVAST&locale=vi-vn&direct=1,https://www.avast.com/,https://static3.avast.com/10003605/web/i/v2/components/logos/avast-logos/seo/favicon.ico,/wait /silent,Avast Antivirus Free,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,avast_free_antivirus_setup_offline.exe,NO,Installer,1,Admin
67,NO,Q2jhu5FuZyB2aXJ1cw|QW50aXZpcnVz,QVZHIEFudGlWaXJ1cyBGUkVFIGzDoCBwaOG6p24gbeG7gW0gZGnhu4d0IHZpIHLDunQgbmhhbmgsIGhp4buHdSBxdeG6oyB2w6AgcGjhu5UgYmnhur9uIGto4bqvcCB0aOG6vyBnaeG7m2kuIE7DsyBr4bq/dCBo4bujcCBob8OgbiBo4bqjbyBjw7RuZyBuZ2jhu4cgdOG7kXQgbmjhuqV0IGPhu6dhIEFWQVNUIHbDoCBBVkc|QVZHIEFudGlWaXJ1cyBGUkVFIGlzIGZhc3QsIGVmZmVjdGl2ZSBhbmQgcG9wdWxhciBhbnRpLXZpcnVzIHNvZnR3YXJlIGFyb3VuZCB0aGUgd29ybGQuIEl0IHBlcmZlY3RseSBjb21iaW5lcyB0aGUgYmVzdCB0ZWNobm9sb2d5IG9mIEFWQVNUIGFuZCBBVkc,https://bits.avcdn.net/productfamily_ANTIVIRUS/insttype_FREE/platform_WIN_AVG/installertype_FULL/build_RELEASE,https://www.avg.com,https://static2.avg.com/10003605/web/i/favicons/favicon.ico,/wait /silent,AVG AntiVirus Free,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,avg_antivirus_free_offline_setup.exe,NO,Installer,1,Admin
68,NO,xJBhIHBoxrDGoW5nIHRp4buHbg|TXVsdGlNZWRpYQ,UG90UGxheWVyIGzDoCBt4buZdCBwaOG6p24gbeG7gW0gbmdoZSBuaOG6oWMsIGjhu5cgdHLhu6MgcGjDoXQgdmlkZW8gxJFhIHBoxrDGoW5nIHRp4buHbiDEkcaw4bujYyBwaMOhdCB0cmnhu4NuIMSR4buZYyBxdXnhu4FuIGNobyBtw6F5IHTDrW5oIFdpbmRvd3M|UG90UGxheWVyIGlzIGEgbXVzaWMgcGxheWVyIHNvZnR3YXJlIHRoYXQgc3VwcG9ydHMgbXVsdGltZWRpYSB2aWRlbyBwbGF5YmFjayBkZXZlbG9wZWQgZXhjbHVzaXZlbHkgZm9yIFdpbmRvd3MgY29tcHV0ZXJz,https://t1.daumcdn.net/potplayer/PotPlayer/Version/Latest/PotPlayerSetup.exe,https://potplayer.daum.net/,https://t1.daumcdn.net/potplayer/main/img/favicon.ico,/S,PotPlayer 32Bit,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,PotPlayerSetup.exe,NO,Installer,1,Admin
